ID Transaksi,Tanggal,Bulan,Tahun,Usia Pembeli,Gender,Berat Barang (gr),Berapa Kali Transaksi,Waktu Pengiriman (Hari),Ongkos Kirim
1892,28,10,2022,59,L,996,10,13,30000
4894,3,11,2024,60,L,604,18,11,20000
7913,23,2,2024,28,P,848,19,11,10000
7770,11,3,2022,45,L,298,20,11,20000
8822,28,9,2023,79,L,985,9,7,10000
8625,15,1,2022,30,P,645,9,13,20000
4,18,11,2023,43,L,688,12,9,30000
7514,29,5,2022,44,L,696,1,13,10000
2193,1,9,2024,45,L,472,6,8,10000
1080,19,11,2024,48,P,146,18,6,10000
5140,22,12,2023,53,L,227,15,6,20000
3524,26,4,2022,38,L,630,2,1,40000
9493,4,12,2024,52,P,593,17,7,20000
401,14,5,2023,59,L,44,8,11,30000
3995,9,7,2024,70,P,831,20,10,50000
5560,13,1,2022,60,P,977,11,3,30000
5858,28,3,2022,61,L,568,17,4,20000
2520,9,12,2024,61,P,123,6,14,40000
4306,7,2,2022,59,L,786,12,6,40000
9013,6,8,2022,62,P,792,1,8,40000
9788,24,11,2022,77,P,684,1,10,20000
818,22,11,2024,80,L,441,16,13,40000
1348,7,5,2023,51,L,740,17,4,40000
4756,18,12,2023,30,L,991,5,3,50000
3278,4,4,2024,50,P,503,12,12,40000
8693,1,3,2023,67,P,27,5,12,10000
8828,8,6,2024,71,P,707,11,5,20000
3796,15,12,2024,44,L,613,1,12,30000
6037,21,9,2023,37,P,338,20,1,50000
9028,21,6,2022,26,P,301,3,7,10000
7932,11,7,2022,60,P,740,1,2,30000
2354,9,8,2024,40,L,890,13,6,10000
9227,30,9,2023,54,P,188,7,10,30000
1589,17,6,2023,23,L,44,3,10,50000
4449,9,1,2023,53,L,282,7,13,40000
7269,8,1,2022,32,L,630,12,8,50000
510,20,6,2024,79,L,366,12,7,10000
6326,8,7,2022,59,L,601,8,10,30000
7207,19,2,2024,71,L,623,1,13,40000
6095,8,8,2023,57,P,794,9,11,20000
6768,21,3,2023,67,P,465,3,12,20000
2908,22,2,2022,74,L,941,13,3,20000
5265,26,6,2022,62,P,596,15,14,50000
54,12,5,2022,79,P,552,5,9,50000
3734,19,8,2024,47,P,857,6,4,40000
15,17,9,2023,65,L,376,20,14,50000
6167,14,6,2024,32,L,254,19,13,40000
5559,8,6,2022,34,L,893,12,3,30000
9914,1,2,2023,24,P,866,4,3,50000
4143,1,5,2023,31,L,197,10,8,40000
5010,14,6,2024,76,P,724,18,14,50000
6349,25,1,2022,79,P,783,6,12,50000
9623,24,2,2022,39,L,260,9,12,20000
6179,18,1,2023,80,P,322,1,6,40000
673,6,10,2023,73,P,47,2,4,20000
2676,4,1,2022,58,P,81,7,6,40000
1446,3,11,2022,67,L,155,7,11,30000
4089,13,8,2024,23,P,828,20,10,50000
298,18,1,2023,39,P,420,20,13,10000
3555,10,2,2022,79,L,654,6,5,50000
3853,17,3,2023,44,L,683,4,8,30000
1392,17,3,2024,65,L,546,4,7,40000
1379,10,1,2023,41,P,957,8,4,40000
3780,1,7,2022,27,P,177,5,11,50000
3588,17,3,2024,31,L,800,15,11,30000
4235,8,9,2022,60,L,84,19,13,20000
731,28,7,2022,30,L,97,16,6,20000
1586,21,7,2022,34,L,394,8,8,40000
8829,26,7,2024,31,P,972,10,1,20000
25,17,4,2022,58,L,909,19,6,30000
90,31,11,2023,49,P,197,2,10,50000
6509,11,1,2022,73,L,697,12,4,20000
2763,27,12,2022,59,P,988,19,10,20000
6749,4,2,2022,38,L,873,7,9,20000
1327,22,8,2024,69,P,185,18,10,20000
5472,14,8,2024,43,P,544,3,11,50000
805,28,6,2024,21,P,922,5,11,10000
1054,7,11,2024,61,P,410,1,7,40000
5178,25,6,2024,74,L,425,14,5,20000
7397,10,1,2022,64,L,240,15,13,10000
5549,6,1,2023,44,L,681,15,3,10000
1026,23,1,2023,68,L,48,12,3,30000
4687,27,11,2022,49,L,372,5,5,40000
8865,26,12,2022,70,P,16,14,12,30000
7339,16,6,2024,53,L,572,7,14,40000
7047,11,5,2022,78,P,15,7,9,50000
8850,8,11,2022,40,L,887,7,9,40000
2150,23,10,2022,27,P,61,5,1,30000
5877,9,7,2024,72,L,327,8,12,30000
5575,1,10,2023,43,L,993,5,7,40000
4515,2,8,2023,70,L,624,3,11,40000
585,21,3,2023,33,L,546,1,4,50000
1726,2,4,2024,52,L,694,5,10,50000
7742,16,11,2024,72,L,925,10,7,40000
871,10,3,2024,23,L,784,20,7,30000
8542,19,1,2022,57,L,59,15,8,50000
4134,8,12,2023,25,L,578,3,13,10000
7374,7,9,2024,72,L,289,9,3,20000
6839,15,12,2024,28,L,143,18,2,30000
457,3,11,2024,36,P,861,18,3,50000
65,19,9,2024,73,L,349,11,6,50000
1494,8,5,2022,26,P,971,13,1,40000
946,13,6,2023,29,P,65,7,4,20000
3399,8,4,2024,25,L,658,19,10,30000
878,7,1,2023,58,P,533,18,7,50000
9307,14,4,2023,69,L,472,4,1,30000
5370,13,4,2022,29,P,328,3,5,20000
5719,31,3,2022,59,L,424,12,3,10000
6987,14,1,2022,78,L,454,2,2,30000
2640,27,4,2023,60,P,483,8,14,50000
7073,2,3,2023,23,L,983,15,6,10000
3521,5,8,2024,22,P,488,19,5,10000
6587,21,12,2023,80,L,730,7,14,40000
4944,16,9,2023,74,P,568,1,1,50000
8761,18,5,2022,38,L,608,16,12,30000
8293,10,1,2022,30,P,146,2,5,10000
4803,6,4,2024,33,P,829,20,4,50000
3376,31,12,2024,75,P,595,5,7,40000
7299,11,6,2023,43,P,513,6,4,30000
3366,15,6,2022,74,L,854,12,11,30000
4852,23,10,2023,76,L,299,12,3,10000
7123,26,6,2023,59,P,735,13,10,50000
8663,3,3,2023,69,L,28,5,1,40000
6431,2,9,2022,67,P,373,6,13,50000
4198,2,8,2024,49,P,397,5,12,20000
4318,7,1,2023,34,P,761,7,13,10000
2757,18,9,2023,70,P,871,15,3,30000
6159,26,4,2023,30,L,24,7,14,10000
2660,3,11,2022,68,L,703,5,11,40000
1728,22,7,2022,68,P,701,17,4,10000
5168,20,3,2022,32,L,160,4,2,40000
6284,26,1,2024,29,P,950,4,3,40000
1792,21,3,2024,71,L,355,6,4,20000
9333,12,11,2023,66,L,526,18,10,30000
1035,30,6,2023,58,L,900,20,5,10000
9097,14,11,2022,71,P,684,20,6,10000
8769,24,9,2024,41,L,67,12,14,30000
4250,20,12,2022,62,L,336,18,3,20000
2815,28,3,2024,27,P,617,12,5,10000
9659,7,9,2022,38,L,287,7,4,40000
7315,30,1,2023,43,P,435,14,2,50000
1596,17,1,2023,77,L,766,1,5,30000
9029,24,3,2024,74,L,391,5,7,40000
5365,6,9,2024,80,L,323,12,10,40000
1031,10,7,2022,38,P,108,16,4,30000
1590,9,9,2023,21,P,611,17,9,50000
1555,21,11,2024,48,L,762,13,1,20000
6056,8,1,2024,25,L,256,4,11,50000
1753,3,8,2023,49,L,804,2,7,30000
6777,24,8,2022,62,P,135,7,12,30000
7501,17,1,2024,72,L,248,4,6,50000
5504,14,3,2023,54,L,516,8,5,40000
6814,2,9,2022,36,P,880,9,3,30000
885,24,6,2022,40,P,534,7,14,10000
223,30,5,2022,70,L,838,17,7,50000
6613,1,1,2024,57,P,823,18,1,10000
6082,6,4,2022,25,P,377,9,2,10000
1894,8,6,2024,61,P,656,12,4,20000
6963,26,1,2024,58,P,886,4,3,10000
9768,11,1,2023,72,P,234,3,3,30000
114,15,4,2023,61,P,519,5,11,30000
637,11,12,2022,46,P,998,5,3,30000
3410,9,7,2024,22,P,340,14,2,10000
5956,18,11,2024,58,P,859,8,1,50000
1976,7,6,2024,73,L,927,12,4,50000
7230,31,2,2023,28,L,877,15,2,50000
3186,28,1,2022,47,L,820,6,5,30000
2958,20,4,2023,24,P,352,12,4,20000
4893,8,7,2023,49,P,755,1,4,30000
4359,5,12,2024,62,L,355,7,3,20000
1513,29,4,2022,21,P,810,4,10,10000
3325,20,8,2024,80,L,177,14,8,20000
2899,29,11,2024,58,P,944,14,9,20000
9897,29,3,2023,55,L,422,6,4,50000
684,24,4,2023,35,P,125,14,2,50000
2005,14,6,2024,65,P,505,6,14,20000
563,4,4,2023,59,P,125,3,8,20000
7254,2,10,2023,50,L,135,19,8,10000
1572,8,4,2022,79,L,165,12,1,10000
2283,28,8,2023,32,P,291,9,12,40000
7739,23,12,2022,31,L,589,18,9,40000
9757,27,6,2024,39,L,808,2,4,40000
9648,9,10,2024,68,L,27,2,10,40000
3542,4,6,2022,34,P,603,8,11,50000
6366,1,1,2023,80,P,542,17,14,20000
895,1,9,2024,61,P,725,5,9,30000
4884,14,7,2022,54,P,180,11,10,10000
9582,29,9,2023,42,L,80,17,5,40000
2554,22,10,2023,54,L,31,3,8,40000
3466,20,6,2023,57,P,19,12,4,50000
1674,5,9,2022,32,P,585,4,9,30000
1040,23,3,2024,56,L,755,6,3,10000
3869,23,7,2024,45,L,659,10,13,50000
110,8,9,2022,39,P,466,15,8,30000
2036,19,12,2023,58,P,342,19,8,10000
6771,14,4,2023,35,L,76,17,6,10000
2560,14,5,2022,51,P,748,5,4,50000
1805,22,8,2022,50,P,21,9,4,10000
7693,19,11,2023,44,L,879,12,12,30000
8882,14,6,2023,43,L,948,10,3,20000
8820,22,2,2022,68,L,531,13,9,30000
6858,8,8,2023,55,L,291,15,5,40000
5847,29,4,2024,29,L,566,1,5,20000
7683,25,6,2023,56,P,638,20,2,30000
8694,4,5,2024,58,P,54,6,13,10000
3728,10,9,2024,28,L,420,2,8,30000
956,12,9,2022,47,P,477,20,7,40000
8682,28,3,2023,41,P,920,6,11,40000
7551,9,6,2023,50,P,378,10,5,50000
9297,28,12,2022,74,L,691,1,8,40000
776,8,1,2024,57,P,584,6,4,50000
5427,17,2,2022,26,L,613,3,12,20000
7727,26,11,2022,70,P,473,19,3,30000
751,28,4,2023,68,L,435,5,6,30000
630,15,1,2023,49,L,268,12,9,50000
5754,25,2,2024,29,P,359,10,4,40000
1101,12,10,2022,59,P,136,9,4,30000
7573,6,12,2024,58,L,211,20,2,10000
3535,14,8,2023,40,P,414,19,1,50000
1080,26,12,2022,67,L,674,16,5,30000
9163,16,6,2023,34,L,867,11,7,50000
325,23,9,2023,52,P,826,13,4,10000
8719,18,8,2022,63,P,170,13,6,10000
1027,9,2,2024,32,P,221,15,14,50000
6264,26,10,2023,72,L,325,7,8,40000
8704,3,12,2022,61,P,241,6,5,10000
5184,10,8,2024,27,P,510,11,4,40000
7344,15,6,2022,69,P,826,16,3,30000
1642,2,1,2023,72,P,479,6,1,40000
3919,13,8,2024,29,L,607,1,1,30000
4175,11,7,2022,41,L,285,2,4,30000
8665,7,4,2022,63,L,438,7,5,10000
7344,15,6,2024,47,L,583,4,3,10000
2688,14,3,2023,79,P,72,18,9,10000
2512,2,4,2024,44,L,533,19,13,10000
268,8,4,2023,38,L,527,17,6,20000
5924,10,8,2024,79,P,951,17,14,40000
8363,2,1,2022,56,P,602,2,14,10000
3392,9,9,2024,34,L,713,16,6,30000
3580,4,11,2022,60,L,160,19,13,20000
1622,17,5,2024,80,L,86,18,7,20000
8629,30,7,2024,45,P,733,10,7,40000
7505,27,10,2024,22,L,812,15,3,20000
4911,2,12,2024,60,L,393,16,6,30000
6567,27,4,2022,69,P,511,16,1,20000
8546,9,4,2023,35,L,595,1,11,30000
5984,29,10,2022,64,P,724,19,13,30000
9421,13,8,2023,26,P,589,13,14,40000
7554,1,8,2024,39,P,798,13,4,40000
9985,27,4,2022,64,L,707,6,5,20000
6612,7,10,2024,36,P,547,16,5,40000
9464,21,1,2022,73,L,481,3,9,40000
2546,6,3,2024,65,L,663,15,13,20000
3411,7,12,2023,79,P,911,8,2,50000
4341,9,8,2022,45,L,421,11,11,30000
5267,1,4,2023,27,L,823,5,10,40000
4923,11,12,2023,69,P,630,6,3,10000
8082,21,3,2024,68,L,693,5,1,40000
5494,11,10,2024,80,L,73,16,1,20000
8380,17,6,2024,38,L,886,4,12,20000
1038,18,3,2022,22,P,845,20,13,20000
4871,27,6,2022,46,L,939,18,10,40000
4020,15,3,2023,28,L,385,13,4,10000
7328,10,3,2023,77,P,601,18,6,20000
5691,10,4,2023,78,L,846,15,11,30000
5394,8,11,2023,40,P,975,11,6,10000
1333,12,3,2022,59,L,956,18,9,30000
8047,3,3,2024,25,P,313,20,4,50000
7996,22,4,2022,61,P,659,16,12,50000
3634,21,2,2023,48,P,611,6,10,10000
5223,19,4,2023,32,L,716,2,13,30000
9121,24,10,2023,45,P,263,6,3,40000
6559,31,8,2022,24,P,764,7,3,10000
7839,30,7,2023,42,P,154,10,10,30000
891,8,11,2024,54,L,376,20,11,30000
6664,13,9,2024,59,P,48,9,6,40000
5169,27,11,2023,32,L,602,11,7,30000
5268,8,5,2023,51,L,195,15,3,30000
9591,28,12,2023,60,P,699,15,10,50000
8572,1,4,2024,78,P,116,16,6,10000
802,19,1,2024,64,P,776,8,14,30000
1638,24,2,2022,77,P,685,9,11,40000
1810,8,7,2024,37,L,593,6,13,10000
9689,26,5,2022,48,L,345,3,5,10000
152,23,8,2023,35,L,196,13,14,30000
40,5,9,2024,77,P,691,18,6,50000
9327,6,3,2022,29,L,115,9,2,50000
3472,25,10,2022,29,P,940,16,6,10000
4661,7,3,2023,63,L,140,9,3,20000
3587,20,3,2022,22,P,841,13,9,30000
5567,6,11,2022,68,L,791,16,11,30000
8405,12,7,2022,67,L,660,11,12,50000
5790,25,6,2024,74,P,672,6,1,40000
6400,4,7,2023,66,P,43,10,4,40000
8283,23,10,2024,58,P,991,2,3,50000
9655,12,9,2022,73,P,943,19,14,20000
7924,11,4,2023,80,P,166,20,7,10000
1173,12,12,2022,24,L,974,12,3,10000
1184,15,8,2023,37,L,528,7,5,50000
937,16,2,2023,46,L,956,9,12,50000
2707,2,2,2023,32,L,580,6,11,10000
8159,31,6,2023,55,P,15,13,3,10000
6962,10,3,2022,59,P,104,2,11,10000
8435,3,8,2022,63,L,72,19,11,20000
1778,2,12,2023,25,L,845,8,10,30000
8175,27,7,2023,75,L,35,17,3,10000
1034,29,12,2022,38,L,461,19,14,50000
540,3,11,2022,53,P,460,15,13,50000
824,5,4,2024,55,L,687,4,6,50000
1530,3,7,2023,75,P,508,2,8,30000
2064,4,1,2024,38,L,882,16,12,50000
6590,30,10,2024,43,P,594,14,13,30000
5346,17,6,2022,47,L,793,18,5,30000
6593,22,6,2024,42,L,642,16,7,10000
4398,12,7,2024,80,P,982,2,1,10000
5796,6,6,2024,29,P,239,14,12,40000
7067,26,9,2022,59,P,309,7,9,40000
3031,14,6,2022,23,P,572,5,6,20000
4717,13,3,2024,45,L,229,12,9,20000
4132,29,4,2023,33,P,253,8,5,50000
7368,25,8,2024,77,P,445,6,3,50000
2005,21,6,2022,21,P,590,12,13,20000
5673,13,8,2022,22,P,542,12,12,10000
8273,11,1,2024,67,L,811,18,2,20000
7122,8,11,2023,60,L,669,9,13,40000
4927,29,4,2024,61,L,835,7,2,40000
8358,9,7,2024,57,P,377,12,5,20000
9691,28,5,2024,80,L,15,2,5,10000
6635,8,1,2023,70,L,183,17,1,10000
8299,17,1,2023,37,L,798,19,9,50000
9048,11,11,2023,29,P,114,6,9,30000
5857,7,4,2022,58,P,324,10,10,40000
6086,8,6,2023,76,L,207,17,5,20000
9712,17,2,2022,61,P,959,16,14,20000
1192,9,8,2022,30,L,842,10,4,50000
7034,26,11,2024,53,L,866,13,4,30000
6322,19,8,2024,24,P,715,10,3,20000
1876,3,1,2024,69,L,906,13,14,50000
62,21,7,2022,61,L,721,10,13,30000
7482,6,11,2024,66,L,472,17,14,40000
1907,11,10,2022,58,L,615,8,8,50000
5223,6,2,2024,29,L,165,12,13,40000
9278,30,8,2023,42,L,634,3,4,10000
4097,5,1,2024,76,P,254,17,4,20000
8820,30,7,2022,53,P,333,5,6,20000
6874,7,6,2022,21,L,994,5,9,20000
2190,8,9,2023,60,P,522,10,8,20000
9069,13,9,2023,22,L,367,2,2,10000
2857,22,4,2022,80,P,109,16,7,50000
1816,30,6,2023,25,P,925,7,14,50000
5182,8,11,2024,25,L,781,6,1,30000
2293,31,4,2024,21,L,536,15,1,30000
9265,27,11,2023,57,L,566,8,10,30000
7975,7,8,2022,67,L,382,5,3,30000
1768,15,4,2024,77,P,646,3,6,10000
5187,27,8,2023,38,L,977,2,12,10000
99,25,11,2023,22,L,343,14,2,30000
1946,20,5,2024,36,P,147,3,8,10000
2521,10,8,2024,61,L,742,6,3,30000
7829,4,5,2024,47,P,873,18,8,50000
388,26,10,2024,62,L,428,3,11,30000
8205,30,1,2023,23,L,883,13,9,50000
4117,29,5,2022,71,L,650,4,2,50000
1299,19,9,2024,35,P,588,14,14,50000
7484,5,2,2024,42,L,175,18,8,50000
2546,18,12,2023,74,P,462,4,3,20000
3777,21,7,2023,54,L,776,12,12,50000
2830,6,4,2022,29,P,211,13,4,40000
215,31,12,2024,65,P,796,17,6,50000
5442,26,4,2022,76,L,709,20,6,30000
9338,27,10,2022,48,P,296,2,3,50000
9210,11,7,2022,62,L,412,20,7,50000
4095,12,12,2024,65,P,605,18,6,10000
4591,28,12,2023,67,L,600,3,6,20000
8484,16,7,2022,72,P,16,1,6,20000
6641,19,1,2024,42,P,139,3,4,40000
660,20,1,2022,62,P,29,20,3,10000
8445,7,8,2022,63,P,428,7,6,30000
9360,22,4,2022,52,L,370,15,6,10000
8167,15,1,2024,55,L,565,11,4,50000
502,22,10,2022,22,L,468,2,11,40000
9996,21,11,2023,66,P,30,3,13,10000
4102,5,2,2023,61,L,593,14,13,20000
5459,1,10,2024,60,P,498,2,11,10000
5244,13,12,2023,80,L,883,11,9,10000
2742,18,8,2022,24,P,706,5,8,50000
7689,28,12,2022,49,L,130,18,10,50000
6196,4,5,2023,33,P,901,16,3,20000
8866,30,1,2022,36,P,221,2,9,30000
6045,5,6,2022,37,P,588,11,13,40000
8180,11,10,2024,29,P,41,2,13,50000
7186,29,2,2022,60,P,81,8,12,20000
6442,25,7,2022,64,L,585,5,10,20000
6939,27,10,2023,72,L,886,12,3,50000
6256,13,3,2023,69,P,943,8,11,10000
5530,18,8,2022,62,L,92,20,6,10000
2345,20,11,2024,41,P,958,3,12,10000
2404,9,10,2024,70,L,235,2,13,30000
6049,6,7,2024,49,P,90,1,2,10000
7431,19,9,2023,77,L,63,7,10,10000
2172,14,10,2022,45,P,566,2,5,50000
3467,5,9,2022,56,L,447,17,2,40000
4374,10,1,2022,44,L,873,19,3,20000
6693,1,11,2022,51,P,591,19,12,50000
5511,3,9,2022,77,P,914,19,13,10000
9506,15,3,2024,68,P,754,6,5,30000
6950,17,4,2022,65,P,386,11,10,30000
3780,27,3,2022,33,P,374,12,13,20000
3215,11,12,2023,32,P,61,3,9,40000
9173,23,7,2024,30,L,196,3,9,50000
209,23,4,2023,67,P,755,11,8,50000
5707,5,8,2024,45,L,746,11,14,50000
2033,2,1,2024,64,L,899,13,12,10000
701,24,4,2023,55,L,981,9,10,10000
5326,3,6,2023,42,L,151,1,4,20000
3817,2,5,2023,52,P,948,10,8,40000
3101,15,5,2024,58,P,167,15,8,40000
264,23,8,2024,21,L,219,10,9,50000
6538,8,5,2024,46,L,31,19,6,50000
4780,8,10,2023,64,L,691,8,8,30000
9341,27,1,2023,50,P,511,2,1,30000
801,5,9,2024,68,P,548,20,9,40000
5423,27,2,2023,75,P,846,10,10,30000
676,26,4,2022,38,P,575,16,10,10000
3621,13,6,2022,79,P,150,15,3,20000
4507,26,11,2023,69,P,45,15,6,20000
558,8,11,2023,25,P,599,4,14,10000
5917,6,12,2024,27,L,639,4,11,40000
1347,14,2,2022,71,L,691,13,11,40000
1577,13,5,2022,71,L,918,2,7,20000
3798,1,7,2023,30,L,749,5,10,10000
4364,16,4,2022,39,L,102,14,2,20000
9966,20,4,2022,64,P,285,8,13,10000
1471,5,2,2022,43,L,221,8,10,50000
9130,4,11,2023,40,P,687,16,5,30000
6957,26,1,2024,25,L,955,11,12,20000
6403,29,1,2024,72,P,493,9,6,40000
7779,2,8,2024,74,P,298,15,2,30000
4581,2,9,2022,53,P,936,3,1,50000
3043,23,1,2023,60,L,183,13,9,20000
2626,11,5,2024,71,L,695,16,1,40000
9054,17,1,2024,73,L,234,18,7,10000
6840,16,2,2024,53,P,486,16,8,50000
8797,24,3,2022,42,L,247,9,5,50000
6957,28,8,2024,42,L,922,20,3,10000
7540,10,6,2024,48,L,255,4,7,20000
689,8,12,2023,44,P,768,4,6,30000
6168,16,7,2022,25,L,981,11,14,20000
6315,7,10,2023,39,L,846,4,14,30000
7839,7,9,2023,68,L,915,2,13,50000
7982,20,2,2024,51,P,177,16,13,30000
3349,7,2,2022,27,P,515,18,14,10000
9600,12,7,2024,48,P,365,5,12,40000
980,26,11,2022,73,P,356,12,14,20000
5992,9,10,2022,66,P,632,1,9,30000
4846,7,5,2024,65,L,232,3,12,10000
2124,31,1,2023,66,P,605,6,13,50000
5384,28,9,2024,69,P,631,15,11,20000
3755,4,4,2022,41,L,789,13,10,40000
5678,2,1,2022,75,P,455,12,4,50000
8051,12,5,2022,41,P,333,9,1,30000
6913,28,11,2022,36,P,366,1,14,10000
5372,29,1,2022,72,P,521,1,6,20000
3883,3,6,2023,54,L,939,5,4,30000
6221,16,12,2023,52,P,167,15,7,50000
9536,23,11,2022,73,L,833,13,6,10000
577,29,9,2023,74,L,510,12,13,10000
5922,25,4,2023,68,L,418,6,14,30000
2192,29,11,2022,64,P,556,12,11,10000
2367,4,10,2024,64,P,10,14,13,20000
1965,25,12,2022,66,P,50,7,9,40000
3779,2,5,2024,44,P,847,11,10,20000
3689,30,7,2024,80,L,741,8,6,10000
7081,22,7,2022,39,P,657,9,13,20000
9917,7,3,2022,62,P,612,13,6,50000
2237,31,11,2024,47,L,194,17,7,20000
7277,28,9,2023,42,L,196,20,12,20000
8140,15,11,2024,43,P,887,13,1,40000
1418,22,11,2024,47,L,364,3,14,20000
9037,10,6,2023,50,L,267,6,1,30000
153,2,7,2022,61,L,643,8,9,30000
8708,28,4,2022,26,P,923,11,7,10000
771,13,4,2023,61,P,823,16,12,20000
8782,19,10,2023,38,L,286,7,10,50000
8315,30,9,2024,46,L,976,19,11,30000
4994,26,5,2023,65,P,447,20,3,30000
6906,7,5,2024,70,P,684,18,14,40000
9400,16,6,2022,36,P,106,5,13,10000
8275,17,11,2022,33,L,767,3,4,30000
2925,14,12,2023,35,P,730,12,9,40000
2901,19,7,2022,73,P,97,3,8,10000
6903,18,8,2023,71,L,27,3,11,50000
2069,29,1,2024,68,L,342,17,2,20000
2824,6,6,2022,76,P,533,12,7,20000
5169,11,4,2024,69,P,533,18,3,20000
4607,5,9,2022,51,P,343,17,4,20000
6073,12,8,2024,39,L,827,1,4,10000
9954,26,10,2022,66,L,305,17,4,50000
4273,19,8,2022,27,P,549,16,8,50000
5708,19,6,2024,29,L,553,2,10,20000
223,26,9,2022,21,L,99,16,5,20000
4901,30,2,2022,21,P,998,15,1,30000
1095,25,1,2022,60,P,689,1,11,10000
8384,16,10,2022,55,L,406,11,13,30000
6171,25,10,2024,52,L,484,4,8,20000
2188,12,11,2024,69,L,978,18,12,10000
9198,8,8,2023,31,P,33,13,13,50000
3927,18,2,2023,46,P,180,7,8,30000
6739,7,10,2022,25,P,533,1,10,10000
3941,21,8,2022,52,L,979,11,6,10000
5297,11,6,2022,32,P,79,5,5,40000
7393,21,2,2024,29,P,957,13,12,50000
8545,13,11,2023,22,L,382,9,7,10000
6491,8,8,2023,41,P,611,5,11,50000
2445,3,11,2022,46,L,656,4,14,30000
5300,18,10,2024,55,L,520,20,6,30000
4295,7,6,2024,39,L,590,11,1,40000
9621,31,9,2024,77,L,921,3,11,30000
177,26,4,2022,75,L,582,19,6,10000
4271,12,5,2023,54,L,738,11,1,20000
1995,27,2,2023,75,L,826,4,5,40000
9297,23,11,2022,54,P,454,18,2,20000
5103,26,12,2024,49,L,667,14,5,20000
9189,5,2,2023,58,P,833,18,12,30000
1641,16,1,2023,80,P,784,2,10,20000
1205,28,6,2024,31,L,187,17,5,10000
211,4,10,2023,68,P,106,5,10,50000
6294,21,7,2024,27,L,340,2,7,40000
3361,1,12,2023,50,P,977,2,5,10000
8646,22,8,2024,51,L,542,18,3,10000
332,1,4,2024,75,L,968,4,2,20000
2305,8,11,2023,57,L,858,20,3,30000
8202,20,12,2024,56,L,676,7,13,20000
6669,2,2,2023,42,P,711,20,5,50000
7291,6,9,2023,73,L,241,19,6,20000
476,23,12,2024,25,P,856,7,6,20000
3489,12,3,2023,76,L,846,4,4,20000
3289,31,10,2023,28,P,76,6,12,50000
1036,7,4,2022,73,P,826,1,12,10000
7271,28,11,2022,46,P,982,2,6,10000
3414,3,6,2023,57,P,932,20,14,10000
6056,4,1,2022,79,L,397,20,14,20000
1543,25,10,2023,64,P,101,3,8,50000
2005,21,6,2022,23,P,806,17,9,40000
9103,28,7,2023,21,L,702,10,8,40000
6086,1,3,2023,51,L,333,14,12,40000
1115,15,8,2023,75,L,243,7,9,30000
8819,3,9,2023,75,P,336,17,9,20000
9262,28,11,2022,48,L,563,2,14,40000
9693,19,11,2022,32,L,552,9,9,10000
4740,24,6,2023,22,L,781,10,8,20000
3411,24,8,2022,67,L,391,2,11,50000
122,5,2,2022,52,P,424,12,5,20000
9875,18,12,2023,69,L,623,10,7,50000
5246,13,5,2024,37,L,844,1,3,40000
2422,23,2,2023,57,P,934,5,5,20000
924,15,9,2023,72,L,876,19,10,20000
576,26,2,2024,30,L,51,9,11,20000
7269,17,12,2024,37,L,463,16,2,40000
8683,26,5,2023,32,P,308,12,3,40000
3475,14,2,2023,31,P,46,9,12,10000
3292,16,12,2023,31,P,941,6,2,30000
8302,20,5,2024,21,L,557,7,11,10000
6636,22,4,2022,47,P,187,2,4,30000
462,4,10,2023,52,L,155,17,5,20000
6211,29,3,2022,26,P,858,17,13,50000
6473,2,2,2024,28,P,904,18,2,50000
4567,12,7,2023,67,P,806,11,11,10000
8509,24,6,2023,59,L,313,20,5,20000
3431,13,4,2022,52,P,730,13,14,40000
4807,8,11,2024,57,L,334,15,2,40000
7024,11,12,2023,64,L,756,1,6,20000
7303,7,7,2024,21,L,249,3,12,40000
1753,19,1,2024,59,P,655,19,13,40000
2876,12,2,2023,70,P,899,4,8,50000
1935,5,5,2024,30,L,226,6,2,10000
4436,25,10,2023,72,P,577,8,8,30000
2357,31,3,2024,30,P,537,1,1,50000
4113,30,11,2024,26,L,542,14,8,50000
6647,15,3,2024,37,P,112,17,8,10000
5126,21,8,2023,40,P,247,14,7,40000
4624,22,10,2023,61,L,469,13,2,20000
5477,6,10,2023,64,L,353,5,2,20000
8240,11,11,2023,63,L,906,17,13,40000
7154,24,9,2024,42,L,978,5,1,30000
9546,12,10,2022,35,L,691,4,8,40000
6353,1,7,2024,64,P,943,2,13,10000
7492,28,12,2024,69,L,743,3,8,40000
745,14,12,2022,72,P,155,8,10,10000
9277,6,10,2023,26,L,501,16,13,30000
386,20,10,2024,25,P,315,6,5,40000
4105,1,11,2024,80,L,270,18,7,10000
8871,8,2,2024,68,L,912,1,14,10000
9082,26,10,2022,73,P,887,7,9,40000
6410,29,6,2023,80,L,388,5,12,50000
1591,18,1,2024,67,P,320,7,14,30000
9885,10,9,2023,64,P,672,19,9,50000
5106,8,9,2022,29,L,319,6,13,10000
563,13,8,2022,33,L,793,5,11,30000
9348,9,8,2024,56,L,986,14,5,30000
7872,20,8,2024,51,L,928,15,2,20000
8404,24,1,2024,74,L,336,4,4,40000
6863,7,6,2023,80,L,324,19,11,50000
9108,6,1,2022,46,P,261,16,10,40000
9339,8,10,2024,26,P,76,11,5,20000
4958,1,12,2024,39,L,690,13,10,50000
1147,10,6,2024,55,L,433,14,1,10000
